Event_Name,cso15,cso18,CSOspills,Riverflow,Date,Hour
1849,0,0,0,,25/12/2010,10:00
1849,0,0,0,,25/12/2010,11:00
1849,0,0,0,,25/12/2010,12:00
1849,0,0,0,,25/12/2010,13:00
1849,0,0,0,,25/12/2010,14:00
1849,0,0,0,,25/12/2010,15:00
1849,0,0,0,,25/12/2010,16:00
1849,0,0,0,,25/12/2010,17:00
1849,0,0,0,,25/12/2010,18:00
1849,0,0,0,,25/12/2010,19:00
1849,0,0,0,,25/12/2010,20:00
1849,0,0,0,,25/12/2010,21:00
1849,0,0,0,,25/12/2010,22:00
1849,0,0,0,,25/12/2010,23:00
1849,0,0,0,,26/12/2010,0:00
1849,0,0,0,,26/12/2010,1:00
1849,0,0,0,,26/12/2010,2:00
1849,0,0,0,,26/12/2010,3:00
1849,0,0,0,,26/12/2010,4:00
1849,0,0,0,,26/12/2010,5:00
1849,0,0,0,,26/12/2010,6:00
1849,0,0,0,,26/12/2010,7:00
1849,0,0,0,,26/12/2010,8:00
1849,0,0,0,,26/12/2010,9:00
1849,0,0,0,,26/12/2010,10:00
1849,0,0,0,,26/12/2010,11:00
1850,0,0,0,,26/12/2010,8:45
1850,0,0,0,,26/12/2010,9:45
1850,0,0,0,,26/12/2010,10:45
1850,0,0,0,,26/12/2010,11:45
1850,0,0,0,,26/12/2010,12:45
1850,0,0,0,,26/12/2010,13:45
1850,0,0,0,,26/12/2010,14:45
1850,0,0,0,,26/12/2010,15:45
1850,0,0,0,,26/12/2010,16:45
1850,0,0,0,,26/12/2010,17:45
1850,0,0,0,,26/12/2010,18:45
1850,0,0,0,,26/12/2010,19:45
1850,0,0,0,,26/12/2010,20:45
1850,0,0,0,,26/12/2010,21:45
1850,0,0,0,,26/12/2010,22:45
1850,0,0,0,,26/12/2010,23:45
1850,0,0,0,,27/12/2010,0:45
1850,0,0,0,,27/12/2010,1:45
1850,0,0,0,,27/12/2010,2:45
1850,0,0,0,,27/12/2010,3:45
1850,0,1.5345,1.5345,1.34306,27/12/2010,4:45
1850,0,0.5859,0.5859,1.328719,27/12/2010,5:45
1850,14.2128,23.3187,37.5315,1.358971,27/12/2010,6:45
1850,47.1555,54.5058,101.6613,2.576,27/12/2010,7:45
1850,42.9378,78.75135,121.68915,2.576,27/12/2010,8:45
1850,179.7717,147.61305,327.38475,3.576,27/12/2010,9:45
1850,0,0.2892,0.2892,2.576,27/12/2010,10:45
1850,0,0,0,,27/12/2010,11:45
1850,0,0,0,,27/12/2010,12:45
1850,0,0,0,,27/12/2010,13:45
1850,0,0,0,,27/12/2010,14:45
1850,0,0,0,,27/12/2010,15:45
1850,0,0,0,,27/12/2010,16:45
1850,0,0,0,,27/12/2010,17:45
1850,0,0,0,,27/12/2010,18:45
1850,0,0,0,,27/12/2010,19:45
1850,0,0,0,,27/12/2010,20:45
1850,0,0,0,,27/12/2010,21:45
1850,0,0,0,,27/12/2010,22:45
1850,0,0,0,,27/12/2010,23:45
1850,0,0,0,,28/12/2010,0:45
1850,0,0,0,,28/12/2010,1:45
1850,0,0,0,,28/12/2010,2:45
1850,0,0,0,,28/12/2010,3:45
1850,0,0,0,,28/12/2010,4:45
1850,0,0,0,,28/12/2010,5:45
1851,0,0,0,,28/12/2010,3:00
1851,0,0,0,,28/12/2010,4:00
1851,0,0,0,,28/12/2010,5:00
1851,0,0,0,,28/12/2010,6:00
1851,0,0,0,,28/12/2010,7:00
1851,0,0,0,,28/12/2010,8:00
1851,0,0,0,,28/12/2010,9:00
1851,0,0,0,,28/12/2010,10:00
1851,0,0,0,,28/12/2010,11:00
1851,0,0,0,,28/12/2010,12:00
1851,0,0,0,,28/12/2010,13:00
1851,0,0,0,,28/12/2010,14:00
1851,0,0,0,,28/12/2010,15:00
1851,0,0,0,,28/12/2010,16:00
1851,0,0,0,,28/12/2010,17:00
1851,0,0,0,,28/12/2010,18:00
1851,0,0,0,,28/12/2010,19:00
1851,0,0,0,,28/12/2010,20:00
1851,0,0,0,,28/12/2010,21:00
1851,0,0,0,,28/12/2010,22:00
1851,0,0,0,,28/12/2010,23:00
1851,0,0,0,,29/12/2010,0:00
1851,0,0,0,,29/12/2010,1:00
1851,0,0,0,,29/12/2010,2:00
1851,0,0,0,,29/12/2010,3:00
1851,0,0,0,,29/12/2010,4:00
1851,0,0,0,,29/12/2010,5:00
1851,0,0,0,,29/12/2010,6:00
1851,0,0,0,,29/12/2010,7:00
1851,0,0,0,,29/12/2010,8:00
1851,0,0,0,,29/12/2010,9:00
1851,0,0,0,,29/12/2010,10:00
1851,0,0,0,,29/12/2010,11:00
1851,0,0,0,,29/12/2010,12:00
1851,0,0,0,,29/12/2010,13:00
1851,0,0,0,,29/12/2010,14:00
1851,0,0,0,,29/12/2010,15:00
1851,0,0,0,,29/12/2010,16:00
1851,0,0,0,,29/12/2010,17:00
1851,0,0,0,,29/12/2010,18:00
1851,0,0,0,,29/12/2010,19:00
1851,0,0,0,,29/12/2010,20:00
1851,0,0,0,,29/12/2010,21:00
1851,0,0,0,,29/12/2010,22:00
1852,0,0,0,,29/12/2010,19:45
1852,0,0,0,,29/12/2010,20:45
1852,0,0,0,,29/12/2010,21:45
1852,0,0,0,,29/12/2010,22:45
1852,0,0,0,,29/12/2010,23:45
1852,0,0,0,,30/12/2010,0:45
1852,0,0,0,,30/12/2010,1:45
1852,0,0,0,,30/12/2010,2:45
1852,0,0,0,,30/12/2010,3:45
1852,0,0,0,,30/12/2010,4:45
1852,0,0,0,,30/12/2010,5:45
1852,0,0,0,,30/12/2010,6:45
1852,0,0,0,,30/12/2010,7:45
1852,0,0,0,,30/12/2010,8:45
1852,0,0,0,,30/12/2010,9:45
1852,0,0,0,,30/12/2010,10:45
1852,0,0,0,,30/12/2010,11:45
1852,0,0,0,,30/12/2010,12:45
1852,0,0,0,,30/12/2010,13:45
1852,0,0,0,,30/12/2010,14:45
1852,0,0,0,,30/12/2010,15:45
1852,0,0,0,,30/12/2010,16:45
1852,0,0,0,,30/12/2010,17:45
1852,0,0,0,,30/12/2010,18:45
1853,0,0,0,,01/01/2011,3:45
1853,0,0,0,,01/01/2011,4:45
1853,0,0,0,,01/01/2011,5:45
1853,0,0,0,,01/01/2011,6:45
1853,0,0,0,,01/01/2011,7:45
1853,0,0,0,,01/01/2011,8:45
1853,0,0,0,,01/01/2011,9:45
1853,0,0,0,,01/01/2011,10:45
1853,0,0,0,,01/01/2011,11:45
1853,0,0,0,,01/01/2011,12:45
1853,0,0,0,,01/01/2011,13:45
1853,0,0,0,,01/01/2011,14:45
1853,0,0,0,,01/01/2011,15:45
1853,0,0,0,,01/01/2011,16:45
1853,0,0,0,,01/01/2011,17:45
1853,0,0,0,,01/01/2011,18:45
1853,0,0,0,,01/01/2011,19:45
1853,0,0,0,,01/01/2011,20:45
1853,0,0,0,,01/01/2011,21:45
1853,0,0,0,,01/01/2011,22:45
1853,0,0,0,,01/01/2011,23:45
1853,0,0,0,,02/01/2011,0:45
1853,0,0,0,,02/01/2011,1:45
1853,0,0,0,,02/01/2011,2:45
1853,0,0,0,,02/01/2011,3:45
1853,0,0,0,,02/01/2011,4:45
1853,0,0,0,,02/01/2011,5:45
1854,0,0,0,,03/01/2011,23:45
1854,0,0,0,,04/01/2011,0:45
1854,0,0,0,,04/01/2011,1:45
1854,0,0,0,,04/01/2011,2:45
1854,0,0,0,,04/01/2011,3:45
1854,0,0,0,,04/01/2011,4:45
1854,0,0,0,,04/01/2011,5:45
1854,0,0,0,,04/01/2011,6:45
1854,0,0,0,,04/01/2011,7:45
1854,0,0,0,,04/01/2011,8:45
1854,0,0,0,,04/01/2011,9:45
1854,0,0,0,,04/01/2011,10:45
1854,0,0,0,,04/01/2011,11:45
1855,0,0,0,,04/01/2011,12:45
1855,0,0,0,,04/01/2011,13:45
1855,0,0,0,,04/01/2011,14:45
1855,0,0,0,,04/01/2011,15:45
1855,0,0,0,,04/01/2011,16:45
1855,0,0,0,,04/01/2011,17:45
1855,0,0,0,,04/01/2011,18:45
1855,0,0,0,,04/01/2011,19:45
1855,0,0,0,,04/01/2011,20:45
1855,0,0,0,,04/01/2011,21:45
1855,0,0,0,,04/01/2011,22:45
1855,0,0,0,,04/01/2011,23:45
1855,0,0,0,,05/01/2011,0:45
1855,0,0,0,,05/01/2011,1:45
1855,0,0,0,,05/01/2011,2:45
1855,0,0,0,,05/01/2011,3:45
1855,0,0,0,,05/01/2011,4:45
1855,0,0,0,,05/01/2011,5:45
1855,0,0,0,,05/01/2011,6:45
1855,0,0,0,,05/01/2011,7:45
1855,0,0,0,,05/01/2011,8:45
1855,0,0,0,,05/01/2011,9:45
1855,0,0,0,,05/01/2011,10:45
1855,0,0,0,,05/01/2011,11:45
1855,0,0,0,,05/01/2011,12:45
1855,0,0,0,,05/01/2011,13:45
1855,0,0,0,,05/01/2011,14:45
1856,0,0,0,,05/01/2011,15:00
1856,0,0,0,,05/01/2011,16:00
1856,0,0,0,,05/01/2011,17:00
1856,0,0,0,,05/01/2011,18:00
1856,0,0,0,,05/01/2011,19:00
1856,0,0,0,,05/01/2011,20:00
1856,0,0,0,,05/01/2011,21:00
1856,0,0,0,,05/01/2011,22:00
1856,0,0,0,,05/01/2011,23:00
1856,0,0,0,,06/01/2011,0:00
1856,0,0,0,,06/01/2011,1:00
1856,0,0,0,,06/01/2011,2:00
1856,0,0,0,,06/01/2011,3:00
1856,0,0,0,,06/01/2011,4:00
1856,0,0,0,,06/01/2011,5:00
1857,0,0,0,,06/01/2011,9:15
1857,0,0,0,,06/01/2011,10:15
1857,0,0,0,,06/01/2011,11:15
1857,0,0,0,,06/01/2011,12:15
1857,0,0,0,,06/01/2011,13:15
1857,0,0,0,,06/01/2011,14:15
1857,0,0,0,,06/01/2011,15:15
1857,0,0,0,,06/01/2011,16:15
1857,0,0,0,,06/01/2011,17:15
1857,0,0,0,,06/01/2011,18:15
1857,0,0,0,,06/01/2011,19:15
1857,0,0,0,,06/01/2011,20:15
1857,0,0,0,,06/01/2011,21:15
1857,0,0,0,,06/01/2011,22:15
1857,0,0,0,,06/01/2011,23:15
1857,0,0,0,,07/01/2011,0:15
1857,0,0,0,,07/01/2011,1:15
1858,0,0,0,,08/01/2011,13:00
1858,0,0,0,,08/01/2011,14:00
1858,0,0,0,,08/01/2011,15:00
1858,0,0,0,,08/01/2011,16:00
1858,0,0,0,,08/01/2011,17:00
1858,0,0,0,,08/01/2011,18:00
1858,0,0,0,,08/01/2011,19:00
1858,0,0,0,,08/01/2011,20:00
1858,0,0,0,,08/01/2011,21:00
1858,0,0,0,,08/01/2011,22:00
1858,0,0,0,,08/01/2011,23:00
1858,0,0,0,,09/01/2011,0:00
1858,0,0,0,,09/01/2011,1:00
1858,0,0,0,,09/01/2011,2:00
1858,0,0,0,,09/01/2011,3:00
1858,0,0,0,,09/01/2011,4:00
1858,0,0,0,,09/01/2011,5:00
1858,0,0,0,,09/01/2011,6:00
1858,0,0,0,,09/01/2011,7:00
1858,0,0,0,,09/01/2011,8:00
1858,0,0,0,,09/01/2011,9:00
1858,0,0,0,,09/01/2011,10:00
1858,0,0,0,,09/01/2011,11:00
1858,0,0,0,,09/01/2011,12:00
1859,0,0,0,,09/01/2011,10:00
1859,0,0,0,,09/01/2011,11:00
1859,0,0,0,,09/01/2011,12:00
1859,0,0,0,,09/01/2011,13:00
1859,0,0,0,,09/01/2011,14:00
1859,0,0,0,,09/01/2011,15:00
1859,0,0,0,,09/01/2011,16:00
1859,0,0,0,,09/01/2011,17:00
1859,0,0,0,,09/01/2011,18:00
1859,0,0,0,,09/01/2011,19:00
1859,0,0,0,,09/01/2011,20:00
1859,0,0,0,,09/01/2011,21:00
1859,0,0,0,,09/01/2011,22:00
1859,0,0,0,,09/01/2011,23:00
1859,0,0,0,,10/01/2011,0:00
1859,0,0,0,,10/01/2011,1:00
1859,0,0,0,,10/01/2011,2:00
1860,0,0,0,,10/01/2011,2:45
1860,0,0,0,,10/01/2011,3:45
1860,0,0,0,,10/01/2011,4:45
1860,0,0,0,,10/01/2011,5:45
1860,0,0,0,,10/01/2011,6:45
1860,0,0,0,,10/01/2011,7:45
1860,0,0,0,,10/01/2011,8:45
1860,0,0,0,,10/01/2011,9:45
1860,0,0,0,,10/01/2011,10:45
1860,0,0,0,,10/01/2011,11:45
1860,0,0,0,,10/01/2011,12:45
1860,0,0,0,,10/01/2011,13:45
1860,0,0,0,,10/01/2011,14:45
1860,0,0,0,,10/01/2011,15:45
1860,0,0,0,,10/01/2011,16:45
1860,0,0,0,,10/01/2011,17:45
1860,0,0,0,,10/01/2011,18:45
1860,0,0,0,,10/01/2011,19:45
1860,0,0,0,,10/01/2011,20:45
1860,0,0,0,,10/01/2011,21:45
1860,0,0,0,,10/01/2011,22:45
1860,0,0,0,,10/01/2011,23:45
1860,0,0,0,,11/01/2011,0:45
1860,0,0,0,,11/01/2011,1:45
1860,0,0,0,,11/01/2011,2:45
1860,0,0,0,,11/01/2011,3:45
1860,0,0,0,,11/01/2011,4:45
1860,0,0,0,,11/01/2011,5:45
1860,0,0,0,,11/01/2011,6:45
1860,0,0,0,,11/01/2011,7:45
1860,0,0,0,,11/01/2011,8:45
1860,0,0,0,,11/01/2011,9:45
1860,0,0,0,,11/01/2011,10:45
1860,0,0,0,,11/01/2011,11:45
1860,0,0,0,,11/01/2011,12:45
1860,0,0,0,,11/01/2011,13:45
1860,0,0,0,,11/01/2011,14:45
1860,0,0,0,,11/01/2011,15:45
1860,0,0,0,,11/01/2011,16:45
1860,0,0,0,,11/01/2011,17:45
1860,0,0,0,,11/01/2011,18:45
1860,0,0,0,,11/01/2011,19:45
1860,0,0,0,,11/01/2011,20:45
1861,0,0,0,,12/01/2011,2:00
1861,0,0,0,,12/01/2011,3:00
1861,0,0,0,,12/01/2011,4:00
1861,0,0,0,,12/01/2011,5:00
1861,0,0,0,,12/01/2011,6:00
1861,0,0,0,,12/01/2011,7:00
1861,0,0,0,,12/01/2011,8:00
1861,0,0,0,,12/01/2011,9:00
1861,0,0,0,,12/01/2011,10:00
1861,0,0,0,,12/01/2011,11:00
1861,0,0,0,,12/01/2011,12:00
1861,0,0,0,,12/01/2011,13:00
1861,0,0,0,,12/01/2011,14:00
1861,0,0,0,,12/01/2011,15:00
1861,0,0,0,,12/01/2011,16:00
1861,0,0,0,,12/01/2011,17:00
1861,0,0,0,,12/01/2011,18:00
1861,0,0,0,,12/01/2011,19:00
1861,0,0,0,,12/01/2011,20:00
1861,0,0,0,,12/01/2011,21:00
1861,0,0,0,,12/01/2011,22:00
1861,0,0,0,,12/01/2011,23:00
1861,0,0,0,,13/01/2011,0:00
1862,0,0,0,,13/01/2011,1:15
1862,0,0,0,,13/01/2011,2:15
1862,0,0,0,,13/01/2011,3:15
1862,0,0,0,,13/01/2011,4:15
1862,24.5196,10.4754,34.995,5.628,13/01/2011,5:15
1862,0,0,0,,13/01/2011,6:15
1862,0,0,0,,13/01/2011,7:15
1862,0,0,0,,13/01/2011,8:15
1862,0,0,0,,13/01/2011,9:15
1862,0,0,0,,13/01/2011,10:15
1862,0,0,0,,13/01/2011,11:15
1862,0,0,0,,13/01/2011,12:15
1862,0,0,0,,13/01/2011,13:15
1862,0,0,0,,13/01/2011,14:15
1862,0,0,0,,13/01/2011,15:15
1862,0,0,0,,13/01/2011,16:15
1862,0,0,0,,13/01/2011,17:15
1862,0,0,0,,13/01/2011,18:15
1862,0,0,0,,13/01/2011,19:15
1862,0,0,0,,13/01/2011,20:15
1863,207.55215,149.20965,356.7618,6.931,14/01/2011,4:30
1863,200.99595,52.83225,253.8282,6.531,14/01/2011,5:30
1863,0,0,0,,14/01/2011,6:30
1863,0,0,0,,14/01/2011,7:30
1863,0,0,0,,14/01/2011,8:30
1863,0,0,0,,14/01/2011,9:30
1863,0,0,0,,14/01/2011,10:30
1863,0,0,0,,14/01/2011,11:30
1863,0,0,0,,14/01/2011,12:30
1863,0,0,0,,14/01/2011,13:30
1863,0,0,0,,14/01/2011,14:30
1863,0,0,0,,14/01/2011,15:30
1863,0,0,0,,14/01/2011,16:30
1863,0,0,0,,14/01/2011,17:30
1863,0,0,0,,14/01/2011,18:30
1863,0,0,0,,14/01/2011,19:30
1863,0,0,0,,14/01/2011,20:30
1863,0,0,0,,14/01/2011,21:30
1863,0,0,0,,14/01/2011,22:30
1863,0,0,0,,14/01/2011,23:30
1863,0,0,0,,15/01/2011,0:30
1863,0,0,0,,15/01/2011,1:30
1863,0,0,0,,15/01/2011,2:30
1863,0,0,0,,15/01/2011,3:30
1863,0,0,0,,15/01/2011,4:30
1863,0,0,0,,15/01/2011,5:30
1863,0,0,0,,15/01/2011,6:30
1863,0,0,0,,15/01/2011,7:30
1863,0,0,0,,15/01/2011,8:30
1863,0,0,0,,15/01/2011,9:30
1863,0,0,0,,15/01/2011,10:30
1863,0,0,0,,15/01/2011,11:30
1863,0,0,0,,15/01/2011,12:30
1863,0,0,0,,15/01/2011,13:30
1863,0,0,0,,15/01/2011,14:30
1863,0,0,0,,15/01/2011,15:30
1863,0,0,0,,15/01/2011,16:30
1863,0,0,0,,15/01/2011,17:30
1863,0,0,0,,15/01/2011,18:30
1863,0,0,0,,15/01/2011,19:30
1863,0,0,0,,15/01/2011,20:30
1863,0,0,0,,15/01/2011,21:30
1863,0,0,0,,15/01/2011,22:30
1863,0,0,0,,15/01/2011,23:30
1863,0,0,0,,16/01/2011,0:30
1863,0,0,0,,16/01/2011,1:30
1863,0,0,0,,16/01/2011,2:30
1863,0,0,0,,16/01/2011,3:30
1863,0,0,0,,16/01/2011,4:30
1863,0,0,0,,16/01/2011,5:30
1863,0,0,0,,16/01/2011,6:30
1863,0,0,0,,16/01/2011,7:30
1863,0,0,0,,16/01/2011,8:30
1863,0,0,0,,16/01/2011,9:30
1863,0,0,0,,16/01/2011,10:30
1863,0,0,0,,16/01/2011,11:30
1863,0,0,0,,16/01/2011,12:30
1863,0,0,0,,16/01/2011,13:30
1863,0,0,0,,16/01/2011,14:30
1863,0,0,0,,16/01/2011,15:30
1863,0,0,0,,16/01/2011,16:30
1863,0,0,0,,16/01/2011,17:30
1864,0,0,0,,17/01/2011,22:00
1864,0,0,0,,17/01/2011,23:00
1864,0,0,0,,18/01/2011,0:00
1864,0,0,0,,18/01/2011,1:00
1864,0,0,0,,18/01/2011,2:00
1864,0,0,0,,18/01/2011,3:00
1864,0,0,0,,18/01/2011,4:00
1864,0,0,0,,18/01/2011,5:00
1864,0,0,0,,18/01/2011,6:00
1864,0,0,0,,18/01/2011,7:00
1864,0,0,0,,18/01/2011,8:00
1864,0,0,0,,18/01/2011,9:00
1864,0,0,0,,18/01/2011,10:00
1865,0,0,0,,20/01/2011,10:45
1865,0,0,0,,20/01/2011,11:45
1865,0,0,0,,20/01/2011,12:45
1865,0,0,0,,20/01/2011,13:45
1865,0,0,0,,20/01/2011,14:45
1865,0,0,0,,20/01/2011,15:45
1865,0,0,0,,20/01/2011,16:45
1865,0,0,0,,20/01/2011,17:45
1865,0,0,0,,20/01/2011,18:45
1865,0,0,0,,20/01/2011,19:45
1865,0,0,0,,20/01/2011,20:45
1865,0,0,0,,20/01/2011,21:45
1865,0,0,0,,20/01/2011,22:45
1865,0,0,0,,20/01/2011,23:45
1865,0,0,0,,21/01/2011,0:45
1866,0,0,0,,21/01/2011,14:15
1866,0,0,0,,21/01/2011,15:15
1866,0,0,0,,21/01/2011,16:15
1866,0,0,0,,21/01/2011,17:15
1866,0,0,0,,21/01/2011,18:15
1866,0,0,0,,21/01/2011,19:15
1866,0,0,0,,21/01/2011,20:15
1866,0,0,0,,21/01/2011,21:15
1866,0,0,0,,21/01/2011,22:15
1866,0,0,0,,21/01/2011,23:15
1866,0,0,0,,22/01/2011,0:15
1866,0,0,0,,22/01/2011,1:15
1866,0,0,0,,22/01/2011,2:15
1867,0,0,0,,22/01/2011,11:30
1867,0,0,0,,22/01/2011,12:30
1867,0,0,0,,22/01/2011,13:30
1867,0,0,0,,22/01/2011,14:30
1867,0,0,0,,22/01/2011,15:30
1867,0,0,0,,22/01/2011,16:30
1867,0,0,0,,22/01/2011,17:30
1867,0,0,0,,22/01/2011,18:30
1867,0,0,0,,22/01/2011,19:30
1867,0,0,0,,22/01/2011,20:30
1867,0,0,0,,22/01/2011,21:30
1867,0,0,0,,22/01/2011,22:30
1867,0,0,0,,22/01/2011,23:30
1868,0,0,0,,25/01/2011,12:00
1868,0,0,0,,25/01/2011,13:00
1868,0,0,0,,25/01/2011,14:00
1868,0,0,0,,25/01/2011,15:00
1868,0,0,0,,25/01/2011,16:00
1868,0,0,0,,25/01/2011,17:00
1868,0,0,0,,25/01/2011,18:00
1868,0,0,0,,25/01/2011,19:00
1868,0,0,0,,25/01/2011,20:00
1868,0,0,0,,25/01/2011,21:00
1868,0,0,0,,25/01/2011,22:00
1868,0,0,0,,25/01/2011,23:00
1868,0,0,0,,26/01/2011,0:00
1868,0,0,0,,26/01/2011,1:00
1868,0,0,0,,26/01/2011,2:00
1868,0,0,0,,26/01/2011,3:00
1868,0,0,0,,26/01/2011,4:00
1868,0,0,0,,26/01/2011,5:00
1868,0,0,0,,26/01/2011,6:00
1868,0,0,0,,26/01/2011,7:00
1868,0,0,0,,26/01/2011,8:00
1868,0,0,0,,26/01/2011,9:00
1868,0,0,0,,26/01/2011,10:00
1868,0,0,0,,26/01/2011,11:00
1868,0,0,0,,26/01/2011,12:00
1869,0,0,0,,26/01/2011,19:00
1869,0,0,0,,26/01/2011,20:00
1869,0,0,0,,26/01/2011,21:00
1869,0,0,0,,26/01/2011,22:00
1869,0,0,0,,26/01/2011,23:00
1869,0,0,0,,27/01/2011,0:00
1869,0,0,0,,27/01/2011,1:00
1869,0,0,0,,27/01/2011,2:00
1869,0,0,0,,27/01/2011,3:00
1869,0,0,0,,27/01/2011,4:00
1869,0,0,0,,27/01/2011,5:00
1869,0,0,0,,27/01/2011,6:00
1869,0,0,0,,27/01/2011,7:00
1869,0,0,0,,27/01/2011,8:00
1869,0,0,0,,27/01/2011,9:00
1869,0,0,0,,27/01/2011,10:00
1869,0,0,0,,27/01/2011,11:00
1869,0,0,0,,27/01/2011,12:00
1869,0,0,0,,27/01/2011,13:00
1869,0,0,0,,27/01/2011,14:00
1869,0,0,0,,27/01/2011,15:00
1869,0,0,0,,27/01/2011,16:00
1869,0,0,0,,27/01/2011,17:00
1870,0,0,0,,29/01/2011,16:15
1870,0,0,0,,29/01/2011,17:15
1870,0,0,0,,29/01/2011,18:15
1870,0,0,0,,29/01/2011,19:15
1870,0,0,0,,29/01/2011,20:15
1870,0,0,0,,29/01/2011,21:15
1870,0,0,0,,29/01/2011,22:15
1870,0,0,0,,29/01/2011,23:15
1870,0,0,0,,30/01/2011,0:15
1870,0,0,0,,30/01/2011,1:15
1870,0,0,0,,30/01/2011,2:15
1870,0,0,0,,30/01/2011,3:15
1870,0,0,0,,30/01/2011,4:15
1871,0,0,0,,30/01/2011,7:00
1871,0,0,0,,30/01/2011,8:00
1871,0,0,0,,30/01/2011,9:00
1871,0,0,0,,30/01/2011,10:00
1871,0,0,0,,30/01/2011,11:00
1871,0,0,0,,30/01/2011,12:00
1871,0,0,0,,30/01/2011,13:00
1871,0,0,0,,30/01/2011,14:00
1871,0,0,0,,30/01/2011,15:00
1871,0,0,0,,30/01/2011,16:00
1871,0,0,0,,30/01/2011,17:00
1871,0,0,0,,30/01/2011,18:00
1871,0,0,0,,30/01/2011,19:00
1872,0,0,0,,31/01/2011,22:00
1872,0,0,0,,31/01/2011,23:00
1872,0,0,0,,01/02/2011,0:00
1872,0,0,0,,01/02/2011,1:00
1872,0,0,0,,01/02/2011,2:00
1872,0,0,0,,01/02/2011,3:00
1872,0,0,0,,01/02/2011,4:00
1872,0,0,0,,01/02/2011,5:00
1872,0,0,0,,01/02/2011,6:00
1872,0,0,0,,01/02/2011,7:00
1872,0,0,0,,01/02/2011,8:00
1872,0,0,0,,01/02/2011,9:00
1872,0,0,0,,01/02/2011,10:00
1872,0,0,0,,01/02/2011,11:00
1872,0,0,0,,01/02/2011,12:00
1872,0,0,0,,01/02/2011,13:00
1872,0,0,0,,01/02/2011,14:00
1872,0,0,0,,01/02/2011,15:00
1872,0,0,0,,01/02/2011,16:00
1872,0,0,0,,01/02/2011,17:00
1872,0,0,0,,01/02/2011,18:00
1872,0,0,0,,01/02/2011,19:00
1872,0,0,0,,01/02/2011,20:00
1872,0,0,0,,01/02/2011,21:00
1872,0,0,0,,01/02/2011,22:00
1872,0,0,0,,01/02/2011,23:00
1872,0,0,0,,02/02/2011,0:00
1872,0,0,0,,02/02/2011,1:00
1872,0,0,0,,02/02/2011,2:00
1872,0,0,0,,02/02/2011,3:00
1872,0,0,0,,02/02/2011,4:00
1873,0,0,0,,02/02/2011,4:15
1873,0,0,0,,02/02/2011,5:15
1873,0,0,0,,02/02/2011,6:15
1873,0,0,0,,02/02/2011,7:15
1873,0,0,0,,02/02/2011,8:15
1873,0,0,0,,02/02/2011,9:15
1873,0,0,0,,02/02/2011,10:15
1873,0,0,0,,02/02/2011,11:15
1873,0,0,0,,02/02/2011,12:15
1873,0,0,0,,02/02/2011,13:15
1873,0,0,0,,02/02/2011,14:15
1873,0,0,0,,02/02/2011,15:15
1873,0,0,0,,02/02/2011,16:15
1873,0,0,0,,02/02/2011,17:15
1873,0,0,0,,02/02/2011,18:15
1873,0,0,0,,02/02/2011,19:15
1873,0,0,0,,02/02/2011,20:15
1873,0,0,0,,02/02/2011,21:15
1873,0,0,0,,02/02/2011,22:15
1873,0,0,0,,02/02/2011,23:15
1873,0,0,0,,03/02/2011,0:15
1873,0,0,0,,03/02/2011,1:15
1873,0,0,0,,03/02/2011,2:15
1873,0,0.8463,0.8463,1.447026,03/02/2011,3:15
1873,0,0,0,,03/02/2011,4:15
1873,0,0,0,,03/02/2011,5:15
1873,0,0,0,,03/02/2011,6:15
1873,0,0,0,,03/02/2011,7:15
1873,0,0,0,,03/02/2011,8:15
1873,0,0,0,,03/02/2011,9:15
1873,0,0,0,,03/02/2011,10:15
1873,0,0,0,,03/02/2011,11:15
1873,0,0,0,,03/02/2011,12:15
1873,0,0,0,,03/02/2011,13:15
1873,0,0,0,,03/02/2011,14:15
1873,0,0,0,,03/02/2011,15:15
1873,54.051,43.07385,97.12485,6.579,03/02/2011,16:15
1873,207.27825,151.4172,358.69545,8.279,03/02/2011,17:15
1873,0.73845,3.43545,4.1739,7.279,03/02/2011,18:15
1873,215.265,127.7961,343.0611,8.579,03/02/2011,19:15
1873,0,0,0,,03/02/2011,20:15
1873,0,0,0,,03/02/2011,21:15
1873,0,0,0,,03/02/2011,22:15
1873,0,0,0,,03/02/2011,23:15
1873,0,0,0,,04/02/2011,0:15
1873,0,0,0,,04/02/2011,1:15
1873,0,0,0,,04/02/2011,2:15
1873,0,0,0,,04/02/2011,3:15
1873,0,0,0,,04/02/2011,4:15
1873,0,0,0,,04/02/2011,5:15
1873,0,0,0,,04/02/2011,6:15
1873,0,0,0,,04/02/2011,7:15
1873,0,0,0,,04/02/2011,8:15
1873,0,0,0,,04/02/2011,9:15
1873,0,0,0,,04/02/2011,10:15
1873,0,0,0,,04/02/2011,11:15
1873,0,0,0,,04/02/2011,12:15
1873,0,0,0,,04/02/2011,13:15
1873,0,0,0,,04/02/2011,14:15
1873,0,0,0,,04/02/2011,15:15
1873,0,0,0,,04/02/2011,16:15
1873,0,0,0,,04/02/2011,17:15
1873,12.0699,11.9721,24.042,9.2,04/02/2011,18:15
1873,16.6116,7.5036,24.1152,9.2,04/02/2011,19:15
1873,0,0,0,,04/02/2011,20:15
1873,0,0,0,,04/02/2011,21:15
1873,0,0,0,,04/02/2011,22:15
1873,0,0,0,,04/02/2011,23:15
