cso15,cso18,CSOspills,Riverflow,Time
0,1.3845,1.3845,1.928959,2003/1/1 23:00
0,0.3,0.3,1.34956,2003/1/8 9:15
2.7834,6.732,9.5154,2.941324,2003/1/8 22:15
21.6945,7.9914,29.6859,2.9391,2003/1/8 23:15
207.95565,123.8763,331.83195,1.499941,2003/1/15 15:30
61.20255,1.5996,62.80215,1.912474,2003/1/15 16:30
0,1.39695,1.39695,2.386236,2003/1/17 4:45
20.5683,9.36735,29.93565,2.912438,2003/1/17 5:45
42.8232,43.0902,85.9134,1.440232,2003/1/22 9:45
170.38275,147.60315,317.9859,1.581158,2003/1/22 10:45
185.65065,137.07705,322.7277,1.847474,2003/1/22 11:45
66.9897,49.53435,116.52405,2.1195,2003/1/22 12:45
0,14.66805,14.66805,2.354526,2003/1/22 13:45
0,0.5676,0.5676,1.103128,2003/2/1 22:15
2.89425,8.60265,11.4969,0.481337,2003/3/1 20:45
64.58205,63.03285,127.6149,0.498207,2003/3/1 21:45
0,0.3,0.3,0.536902,2003/3/10 17:00
18.5772,15.5544,34.1316,0.595868,2003/3/11 11:00
0,1.5939,1.5939,0.14972,2003/4/28 7:15
172.6698,118.04535,290.71515,0.70893,2003/4/30 12:00
60.3648,1.66305,62.02785,0.699119,2003/4/30 13:00
0,1.173,1.173,1.382746,2003/4/30 19:00
37.2363,7.6845,44.9208,1.44955,2003/4/30 20:00
21.08565,22.69035,43.776,1.269887,2003/5/1 7:00
472.8816,238.2303,711.1119,1.315968,2003/5/1 8:00
116.89695,117.85575,234.7527,1.781969,2003/5/1 9:00
207.9171,108.5868,316.5039,2.403453,2003/5/1 10:00
0.3093,9.67965,9.98895,0.831836,2003/5/3 17:30
0,0.15165,0.15165,0.874045,2003/5/3 18:30
0,1.7184,1.7184,0.506326,2003/5/19 19:00
515.65665,328.69605,844.3527,0.672,2003/5/19 20:00
2.32575,0.17205,2.4978,0.504825,2003/5/19 21:00
62.23665,27.294,89.53065,0.345199,2003/5/30 16:00
13.17675,0,13.17675,0.332173,2003/5/30 17:00
0,1.0551,1.0551,0.243279,2003/6/22 5:15
0,0.6,0.6,0.216862,2003/7/1 12:15
0,0.15,0.15,0.236269,2003/7/1 13:15
0,0.15,0.15,0.287511,2003/7/1 14:15
55.8231,12.9258,68.7489,0.17354,2003/7/21 16:15
0,0.62565,0.62565,0.202196,2003/7/25 5:00
15.0333,2.54115,17.57445,0.207656,2003/7/25 6:00
0,0.6,0.6,0.321161,2003/7/29 22:15
33.6789,25.0731,58.752,0.326593,2003/7/29 23:15
191.0181,123.6435,314.6616,0.333991,2003/7/30 0:15
0,5.4996,5.4996,0.130921,2003/9/7 23:00
364.93905,267.5826,632.52165,0.318576,2003/9/21 23:45
103.67895,20.99145,124.6704,0.85653,2003/9/22 0:45
237.3018,201.33945,438.64125,1.269383,2003/9/22 1:45
96.1332,110.6616,206.7948,1.676756,2003/9/22 2:45
130.1259,71.27055,201.39645,2.206324,2003/9/22 3:45
0,6.09495,6.09495,2.652129,2003/9/22 4:45
0,14.57415,14.57415,3.01319,2003/9/22 5:45
44.9979,75.43515,120.43305,3.304106,2003/9/22 6:45
0,0.8412,0.8412,0.348941,2003/9/27 9:45
0,0.8505,0.8505,0.254504,2003/10/9 1:45
0,3.8394,3.8394,0.263253,2003/10/21 13:15
93.4626,41.88795,135.35055,0.284998,2003/10/21 14:15
0,34.89225,34.89225,0.362435,2003/10/21 15:15
10.3668,21.1773,31.5441,0.48569,2003/10/21 16:15
0,0.465,0.465,0.637254,2003/10/21 17:15
0,5.85555,5.85555,0.810208,2003/10/21 19:15
4.5252,71.6736,76.1988,0.832153,2003/10/21 20:15
0,0.34065,0.34065,0.887615,2003/10/21 21:15
216.7716,157.61025,374.38185,1.060641,2003/10/22 1:15
465.1287,296.0703,761.199,1.084246,2003/10/22 2:15
537.39675,326.5326,863.92935,1.179115,2003/10/22 3:15
657.84045,422.71725,1080.5577,1.369039,2003/10/22 4:15
604.85175,344.1549,949.00665,1.512774,2003/10/22 5:15
15.87225,17.544,33.41625,1.87274,2003/10/22 6:15
3.9726,25.1028,29.0754,2.249194,2003/10/22 7:15
338.9598,167.2506,506.2104,2.442474,2003/10/22 8:15
67.7439,63.453,131.1969,2.854597,2003/10/22 11:15
72.3603,69.00345,141.36375,2.856594,2003/10/22 12:15
4.47135,10.34955,14.8209,2.869774,2003/10/22 13:15
2.31855,1.3371,3.65565,2.852754,2003/10/22 14:15
152.2746,127.0572,279.3318,0.467438,2003/10/31 9:15
200.646,45.1479,245.7939,0.498688,2003/10/31 10:15
17.712,9.47175,27.18375,0.362876,2003/11/28 15:00
15.1485,3.85695,19.00545,0.402482,2003/11/28 16:00
312.18405,229.24725,541.4313,0.585156,2003/11/29 15:00
415.44135,193.4832,608.92455,0.664853,2003/11/29 16:00
69.282,77.76405,147.04605,0.831434,2003/11/29 17:00
0,0.8394,0.8394,1.445312,2003/11/29 22:00
0,1.0005,1.0005,1.307492,2003/12/20 8:30
0,1.4691,1.4691,2.488799,2003/12/20 16:30
0,16.72245,16.72245,3.663205,2003/12/21 0:30
0,22.33425,22.33425,4.159405,2003/12/21 1:30
0,2.826,2.826,4.602633,2003/12/21 2:30
9.3138,7.0515,16.3653,1.023905,2003/12/26 4:45
1.5882,0,1.5882,1.245394,2003/12/26 5:45
0,0.3,0.3,2.244041,2003/12/26 23:45
0,3.1662,3.1662,1.288254,2003/12/31 19:00
0,1.68465,1.68465,1.518865,2004/1/8 16:45
292.1142,187.84875,479.96295,1.769476,2004/1/8 17:45
12.7539,14.6058,27.3597,2.24206,2004/1/8 18:45
0,0.3717,0.3717,2.993468,2004/1/11 6:15
93.6828,46.2618,139.9446,4.64139,2004/1/11 20:15
55.3308,36.91905,92.24985,5.609811,2004/1/12 4:15
14.6037,1.33455,15.93825,5.596751,2004/1/12 5:15
0,0.849,0.849,5.473047,2004/1/12 13:15
0,0.1536,0.1536,5.489049,2004/1/12 14:15
66.1431,36.147,102.2901,5.939353,2004/1/12 15:15
128.86455,97.06695,225.9315,6.316397,2004/1/13 0:15
174.49485,69.41265,243.9075,6.268329,2004/1/13 1:15
0,0.15,0.15,4.539,2004/1/13 11:15
138.29475,115.26915,253.5639,4.539,2004/1/13 12:15
37.22025,57.3345,94.55475,4.539,2004/1/13 13:15
0,0.19755,0.19755,4.539,2004/1/13 14:15
0,0.2454,0.2454,2.560556,2004/1/16 1:00
0,2.6349,2.6349,2.916512,2004/1/16 2:00
37.3812,27.5892,64.9704,3.333457,2004/1/16 3:00
0,1.8285,1.8285,1.036924,2004/1/26 6:15
92.0265,19.275,111.3015,1.074489,2004/1/26 7:15
16.47255,12.4611,28.93365,1.118231,2004/1/26 8:15
14.83005,21.1761,36.00615,1.156659,2004/1/26 9:15
0,6.6351,6.6351,1.518418,2004/1/31 9:45
0,53.74005,53.74005,1.69357,2004/1/31 10:45
0,29.25135,29.25135,1.970775,2004/1/31 11:45
0,8.82555,8.82555,2.409999,2004/1/31 12:45
0.9726,47.88885,48.86145,2.899068,2004/1/31 13:45
11.574,37.6368,49.2108,3.419178,2004/1/31 14:45
0,2.8341,2.8341,3.591531,2004/1/31 15:45
360.3792,178.9326,539.3118,2.642684,2004/2/1 16:45
51.918,72.87765,124.79565,2.795728,2004/2/1 17:45
481.5141,237.59205,719.10615,3.102459,2004/2/1 18:45
465.02535,358.575,823.60035,2.378696,2004/2/5 16:45
551.51475,310.3443,861.85905,4.604844,2004/2/5 17:45
2.853,12.7185,15.5715,0.367691,2004/3/19 6:00
178.8024,130.5648,309.3672,0.370099,2004/3/19 7:00
16.55325,25.96665,42.5199,0.579614,2004/3/19 9:00
53.13855,56.33745,109.476,0.742402,2004/3/19 10:00
235.7751,169.9338,405.7089,0.97613,2004/3/19 12:00
116.6022,37.9608,154.563,1.026898,2004/3/19 13:00
25.4898,10.5039,35.9937,0.884445,2004/3/20 10:00
0,1.9191,1.9191,1.014253,2004/3/20 11:00
85.2399,41.8935,127.1334,0.387313,2004/4/2 21:15
33.4026,16.2645,49.6671,0.417161,2004/4/3 13:15
58.3053,15.8478,74.1531,0.42583,2004/4/3 14:15
4.4532,3.4119,7.8651,0.460732,2004/4/3 15:15
105.0537,33.1881,138.2418,0.732842,2004/4/18 17:00
2.8317,8.7033,11.535,0.736672,2004/4/18 22:00
68.1627,96.95595,165.11865,0.834209,2004/4/18 23:00
254.80725,204.53025,459.3375,1.028121,2004/4/19 0:00
367.18095,181.3962,548.57715,1.366183,2004/4/19 1:00
0,3.4185,3.4185,1.85723,2004/4/19 2:00
0,0.3,0.3,0.680527,2004/4/30 2:00
151.94535,132.1854,284.13075,0.734447,2004/4/30 3:00
418.35375,258.0936,676.44735,0.819799,2004/4/30 4:00
153.2898,79.4862,232.776,0.958421,2004/4/30 5:00
0,0.3027,0.3027,0.438788,2004/5/4 1:15
0,12.3609,12.3609,0.454631,2004/5/4 2:15
272.95095,186.59505,459.546,0.673984,2004/5/4 17:15
108.28155,18.49335,126.7749,0.719668,2004/5/4 18:15
0,0.5214,0.5214,0.752431,2004/5/5 12:15
148.5726,52.2165,200.7891,0.760525,2004/5/5 13:15
205.7337,99.5106,305.2443,0.701,2004/5/21 0:45
346.3263,211.0284,557.3547,0.701,2004/5/21 7:45
49.8258,0,49.8258,0.701,2004/5/21 8:45
1.7976,1.8738,3.6714,0.285309,2004/5/29 8:45
201.0102,155.11515,356.12535,0.726,2004/5/31 20:45
467.8335,209.15625,676.98975,0.826,2004/5/31 21:45
0,0.489,0.489,2.396244,2004/6/26 14:00
0,0.921,0.921,3.195,2004/6/26 15:00
0,0.1707,0.1707,0.912236,2004/6/30 11:30
10.8984,3.8631,14.7615,1.014675,2004/6/30 12:30
10.15755,3.2922,13.44975,1.181246,2004/7/2 15:45
1.84125,0,1.84125,1.336249,2004/7/2 16:45
426.3036,261.4806,687.7842,1.760258,2004/7/3 13:30
151.52595,135.57075,287.0967,3.347909,2004/7/3 14:30
488.70525,238.41375,727.119,4.841689,2004/7/3 15:30
298.6776,130.3671,429.0447,4.018444,2004/7/4 13:00
60.2349,15.2682,75.5031,0.252375,2004/8/3 17:00
78.9054,45.7797,124.6851,0.55,2004/8/3 23:00
0,0.9666,0.9666,0.362217,2004/8/4 4:00
0,4.51875,4.51875,0.333417,2004/8/9 9:00
58.845,15.26085,74.10585,0.340689,2004/8/9 10:00
22.5831,25.4259,48.009,0.555684,2004/8/9 15:00
167.51085,157.764,325.27485,0.723918,2004/8/9 16:00
624.3837,402.01425,1026.39795,1.009075,2004/8/9 17:00
194.38395,62.27955,256.6635,2.115007,2004/8/9 18:00
7.75035,18.48645,26.2368,4.14508,2004/8/10 8:00
213.94215,101.439,315.38115,4.075379,2004/8/10 9:00
0,12.97545,12.97545,4.041667,2004/8/10 10:00
0,5.8656,5.8656,4.15828,2004/8/10 11:00
315.2178,166.0911,481.3089,2.635339,2004/8/12 18:00
54.4722,13.3671,67.8393,2.832318,2004/8/13 9:00
22.1493,4.6884,26.8377,0.714768,2004/8/17 12:30
488.7852,332.2251,821.0103,2.386,2004/8/17 15:30
96.5538,18.1431,114.6969,2.386,2004/8/17 16:30
0,9.1845,9.1845,1.14103,2004/8/18 9:30
193.8192,90.60105,284.42025,1.154459,2004/8/18 10:30
77.7552,67.53165,145.28685,1.861747,2004/8/18 11:30
136.9104,57.5016,194.412,1.861747,2004/8/18 18:30
357.084,234.88425,591.96825,2.811877,2004/8/18 20:30
97.2285,13.40055,110.62905,3.499125,2004/8/18 21:30
26.3922,4.9665,31.3587,2.878315,2004/8/19 14:30
0,9.04995,9.04995,0.787046,2004/8/24 4:30
185.6673,68.24175,253.90905,1.906,2004/8/24 5:30
0,3.3729,3.3729,0.698633,2004/8/26 19:45
0,3.408,3.408,0.431381,2004/9/6 4:30
37.644,11.2521,48.8961,0.616,2004/9/6 5:30
1.5888,1.6707,3.2595,0.466,2004/9/16 21:45
0,0.6657,0.6657,0.348887,2004/10/4 1:45
0,4.842,4.842,0.457367,2004/10/4 3:45
54.6747,57.024,111.6987,0.586797,2004/10/4 4:45
0,1.9269,1.9269,0.783009,2004/10/4 5:45
0,0.32205,0.32205,1.146747,2004/10/4 7:45
0,1.74285,1.74285,1.314873,2004/10/4 8:45
0,0.16785,0.16785,0.508492,2004/10/13 20:45
68.6022,51.78255,120.38475,1.067,2004/10/13 21:45
6.3135,12.14595,18.45945,0.604116,2004/10/14 21:00
0,13.75815,13.75815,1.352,2004/10/14 22:00
300.9222,173.1666,474.0888,5.896,2004/10/15 22:00
20.9508,1.5,22.4508,5.896,2004/10/15 23:00
281.5899,224.5668,506.1567,5.873,2004/10/16 1:00
365.5449,209.5221,575.067,5.873,2004/10/16 2:00
48.3516,37.3866,85.7382,5.873,2004/10/16 3:00
0,1.0821,1.0821,5.873,2004/10/16 4:00
422.15685,295.19565,717.3525,7.133048,2004/10/16 5:00
178.158,113.4024,291.5604,7.133048,2004/10/16 6:00
481.2069,262.8249,744.0318,7.133048,2004/10/16 7:00
92.90595,128.33745,221.2434,7.133048,2004/10/16 8:00
15.5556,60.56325,76.11885,7.133048,2004/10/16 9:00
11.6649,30.48555,42.15045,7.133048,2004/10/16 10:00
171.2199,96.22185,267.44175,3.015,2004/10/19 13:45
229.7958,96.55455,326.35035,3.015,2004/10/19 14:45
0,4.61115,4.61115,1.576738,2004/10/21 1:30
363.83235,224.5026,588.33495,2.08655,2004/10/21 2:30
22.48335,18.39075,40.8741,2.811503,2004/10/21 3:30
418.4916,261.9969,680.4885,3.594176,2004/10/21 4:30
1.0968,17.988,19.0848,4.541017,2004/10/21 5:30
0,0.15,0.15,0.839266,2004/10/24 3:30
0,0.15,0.15,0.952394,2004/10/24 4:30
67.8747,75.45165,143.32635,1.378023,2004/10/24 6:30
171.5172,105.17655,276.69375,1.77878,2004/10/24 7:30
0,4.37535,4.37535,2.298328,2004/10/24 8:30
34.6932,35.30265,69.99585,2.765163,2004/10/24 9:30
0,2.97015,2.97015,3.239258,2004/10/24 16:30
390.92025,232.24695,623.1672,3.171258,2004/10/24 17:30
460.7697,258.621,719.3907,3.471845,2004/10/24 18:30
249.78735,166.8843,416.67165,4.179082,2004/10/24 19:30
4.0716,0.8454,4.917,5.087902,2004/10/24 20:30
0,1.0749,1.0749,4.788505,2004/10/25 6:30
359.95845,192.2529,552.21135,3.383522,2004/10/25 15:30
45.37875,1.5969,46.97565,3.758024,2004/10/25 16:30
0,0.3,0.3,1.071764,2004/10/29 5:00
487.35825,362.05245,849.4107,1.162708,2004/10/29 6:00
290.28255,125.98785,416.2704,1.903785,2004/10/29 7:00
21.3051,22.43985,43.74495,3.405005,2004/10/29 9:00
0,5.88165,5.88165,3.955307,2004/10/29 10:00
0,0.3,0.3,0.580691,2004/11/18 5:15
0,26.9565,26.9565,0.673073,2004/12/16 11:45
265.0617,101.619,366.6807,3.387,2004/12/16 12:45
0,0.6402,0.6402,0.779645,2004/12/17 4:30
10.8963,5.7129,16.6092,0.77668,2004/12/17 5:30
0,6.8556,6.8556,0.830593,2004/12/23 21:45
118.6554,30.5205,149.1759,3.203,2004/12/23 22:45
0,2.7021,2.7021,3.007,2004/12/24 11:45
16.6974,5.7834,22.4808,3.293,2004/12/27 18:45
430.47075,240.05415,670.5249,4.205,2005/1/1 14:15
47.27235,4.30365,51.576,4.205,2005/1/1 15:15
0,2.0466,2.0466,3.941,2005/1/5 11:45
2.2593,15.67485,17.93415,3.370321,2005/1/7 19:45
440.43795,300.46185,740.8998,7.370321,2005/1/7 20:45
515.5323,268.4661,783.9984,10.98,2005/1/7 21:45
33.14685,70.1166,103.26345,10.98,2005/1/7 22:45
129.5871,155.71815,285.30525,10.98,2005/1/7 23:45
24.1032,27.612,51.7152,6.422531,2005/1/8 0:45
1.2006,46.437,47.6376,7.041759,2005/1/8 1:45
49.1103,68.53965,117.64995,7.43236,2005/1/8 2:45
544.53465,313.62315,858.1578,7.776258,2005/1/8 3:45
193.16895,83.01375,276.1827,8.102281,2005/1/8 4:45
0,0.6,0.6,6.259513,2005/1/8 18:45
30.0174,24.3867,54.4041,6.093604,2005/1/8 19:45
60.69435,32.6487,93.34305,8.901525,2005/1/9 0:45
14.00805,0.8964,14.90445,9.229155,2005/1/9 1:45
0,0.93705,0.93705,1.857033,2005/1/12 6:00
132.4017,46.70325,179.10495,1.82968,2005/1/12 7:00
0.7599,14.0991,14.859,2.194858,2005/1/12 8:00
0,2.2164,2.2164,2.762038,2005/1/12 9:00
157.48245,103.1421,260.62455,4.836811,2005/1/12 13:00
63.74145,68.8008,132.54225,4.355539,2005/1/12 14:00
0.47775,7.3677,7.84545,3.355539,2005/1/12 16:00
38.13165,16.7724,54.90405,3.355539,2005/1/12 17:00
49.3746,17.2533,66.6279,3.066,2005/1/18 11:45
0,4.2351,4.2351,3.006,2005/1/18 12:45
0,2.3496,2.3496,2.812399,2005/2/11 22:45
0.3171,6.2802,6.5973,3.882,2005/2/11 23:45
178.7172,129.7173,308.4345,3.259,2005/2/12 0:45
0,3.9138,3.9138,2.059,2005/2/12 2:45
147.2298,124.6368,271.8666,3.259,2005/2/12 3:45
0,0.8493,0.8493,0.669927,2005/3/1 0:15
2.91405,15.51735,18.4314,2.079827,2005/3/1 12:15
403.2099,253.5078,656.7177,3.183,2005/3/1 13:15
151.2225,135.19635,286.41885,2.882431,2005/3/1 14:15
1.01895,6.1803,7.19925,2.916557,2005/3/1 15:15
0,2.2941,2.2941,1.717584,2005/3/2 11:15
13.2795,5.355,18.6345,2.296,2005/3/2 12:15
0,0.6174,0.6174,0.670968,2005/3/14 20:00
0,0.59025,0.59025,0.735751,2005/3/14 22:00
8.574,15.10005,23.67405,2.156,2005/3/14 23:00
0,0.6087,0.6087,3.127,2005/3/15 4:00
74.5419,75.10665,149.64855,2.725901,2005/3/28 8:30
276.6927,201.5745,478.2672,4.806335,2005/3/28 9:30
226.0824,176.9241,403.0065,6.000924,2005/3/28 10:30
312.60615,237.1548,549.76095,7.311216,2005/3/28 11:30
350.19495,236.67975,586.8747,7.541,2005/3/28 12:30
505.41705,289.6671,795.08415,8.541,2005/3/28 13:30
215.84385,170.38215,386.226,8.541,2005/3/28 14:30
7.7745,12.15075,19.92525,7.541,2005/3/28 15:30
127.791,62.0511,189.8421,1.519,2005/4/5 2:45
0,1.2717,1.2717,1.001781,2005/4/5 4:45
0,1.8804,1.8804,2.582,2005/4/16 5:00
109.14,50.5425,159.6825,0.7,2005/4/26 12:00
80.2176,31.6917,111.9093,0.713,2005/4/27 2:00
0,0.3,0.3,0.713,2005/4/27 11:00
361.3857,287.96295,649.34865,0.82,2005/5/1 10:30
334.4118,152.90745,487.31925,0.82,2005/5/1 11:30
166.6818,95.9859,262.6677,0.482,2005/5/19 3:30
1.47315,7.4736,8.94675,0.708,2005/5/23 16:00
125.30025,44.6049,169.90515,0.708,2005/5/23 17:00
0,2.5521,2.5521,0.465,2005/6/1 17:15
34.4631,7.9611,42.4242,1.026,2005/6/4 13:00
0,0.60495,0.60495,1.026,2005/6/4 18:00
0,1.19235,1.19235,1.026,2005/6/4 19:00
19.4229,5.1801,24.603,0.66,2005/6/12 15:30
27.0057,21.6789,48.6846,0.697,2005/6/14 15:30
74.3301,23.1843,97.5144,0.697,2005/6/14 16:30
139.21095,109.9356,249.14655,0.283659,2005/6/30 14:15
251.63235,73.1742,324.80655,0.284063,2005/6/30 15:15
5.1423,7.69485,12.83715,0.291417,2005/6/30 17:15
36.8409,8.56425,45.40515,0.294462,2005/6/30 18:15
22.2531,6.9489,29.202,0.26635,2005/7/4 10:45
9.2847,0,9.2847,0.26598,2005/7/4 11:45
15.8226,26.21835,42.04095,0.256591,2005/7/6 4:15
0,0.72765,0.72765,0.290575,2005/7/6 5:15
0,0.4131,0.4131,0.309,2005/7/6 11:15
53.1468,19.3119,72.4587,0.309,2005/7/6 12:15
11.4309,14.6655,26.0964,0.309,2005/7/6 14:15
23.8851,8.9562,32.8413,0.309,2005/7/6 15:15
40.2378,12.9294,53.1672,0.268,2005/7/27 19:15
13.4568,0,13.4568,0.268,2005/7/27 20:15
3.3942,32.29305,35.68725,0.2716,2005/7/29 9:15
0.8679,40.14075,41.00865,0.3716,2005/7/29 10:15
30.5316,63.6357,94.1673,0.511,2005/7/29 11:15
13.8204,7.1259,20.9463,0.511,2005/7/29 13:15
0,0.3,0.3,0.17032,2005/7/30 7:15
13.4871,3.1572,16.6443,0.324,2005/8/4 14:45
36.1083,6.843,42.9513,0.514,2005/9/26 16:15
0,2.29665,2.29665,0.315518,2005/10/11 3:15
17.0985,12.50055,29.59905,0.332618,2005/10/11 4:15
0,3.48075,3.48075,0.78891,2005/10/11 13:15
15.9966,37.2432,53.2398,0.918795,2005/10/11 14:15
157.78755,143.9334,301.72095,1.110083,2005/10/11 15:15
14.01285,28.02855,42.0414,1.342139,2005/10/11 16:15
0,6.1278,6.1278,1.606713,2005/10/11 17:15
330.7722,286.83,617.6022,1.836616,2005/10/11 18:15
679.8117,527.02125,1206.83295,2.604405,2005/10/11 19:15
679.36095,495.53355,1174.8945,3.229822,2005/10/11 20:15
674.6175,447.1998,1121.8173,4.942908,2005/10/11 21:15
651.711,425.1495,1076.8605,6.551079,2005/10/11 22:15
652.96035,409.48065,1062.441,8.202116,2005/10/11 23:15
559.0704,318.14955,877.21995,4.79,2005/10/12 0:15
96.45,243.3606,339.8106,4.07,2005/10/12 1:15
0,139.6083,139.6083,3.95,2005/10/12 2:15
237.3969,215.61675,453.01365,4.79,2005/10/12 3:15
561.08115,317.6436,878.72475,4.79,2005/10/12 4:15
222.63345,161.43225,384.0657,4.79,2005/10/12 5:15
17.1966,46.91055,64.10715,4.79,2005/10/12 6:15
30.75225,75.7539,106.50615,4.79,2005/10/12 7:15
584.75445,355.7706,940.52505,4.79,2005/10/12 8:15
267.86715,175.44705,443.3142,4.79,2005/10/12 9:15
364.52085,171.7683,536.28915,4.79,2005/10/12 10:15
0,4.7079,4.7079,4.79,2005/10/12 11:15
0,0.3,0.3,0.632,2005/10/21 18:00
0,0.6924,0.6924,0.632,2005/10/21 19:00
79.63095,70.29345,149.9244,0.805,2005/10/22 15:00
250.19775,73.90725,324.105,0.805,2005/10/22 16:00
59.1594,73.71705,132.87645,3.161049,2005/10/24 9:00
464.463,322.9659,787.4289,5.149277,2005/10/24 10:00
462.4737,239.75805,702.23175,5.706322,2005/10/24 11:00
64.8207,76.2921,141.1128,7.029453,2005/10/24 12:00
13.09245,17.6589,30.75135,3.655,2005/10/25 3:00
195.91815,86.0424,281.96055,3.655,2005/10/25 4:00
0,0.7002,0.7002,2.739,2005/10/26 17:00
76.3191,20.5152,96.8343,0.803,2005/10/28 16:45
10.29705,10.16145,20.4585,0.910231,2005/10/30 9:30
48.93345,8.17035,57.1038,1.121,2005/10/30 10:30
10.1454,10.0182,20.1636,1.050699,2005/10/30 11:30
10.8573,6.2583,17.1156,1.37443,2005/11/2 13:15
0,1.02705,1.02705,1.520443,2005/11/2 19:15
25.3122,8.61645,33.92865,1.978905,2005/11/2 20:15
23.304,12.8121,36.1161,3.14,2005/11/2 21:15
0,1.18365,1.18365,0.993791,2005/11/7 19:45
8.4711,4.34235,12.81345,1.118636,2005/11/7 20:45
37.5723,9.5811,47.1534,2.54,2005/11/11 12:15
12.8943,8.0712,20.9655,4.12,2005/11/26 11:00
0,4.0662,4.0662,2.942,2005/12/6 1:45
483.6636,344.7993,828.4629,2.016,2005/12/30 11:30
101.0262,27.8001,128.8263,1.321809,2005/12/30 12:30
89.781,31.5957,121.3767,1.419,2006/1/10 20:45
173.05395,85.1385,258.19245,1.619,2006/1/11 3:45
45.64245,9.1569,54.79935,0.979667,2006/1/11 4:45
35.1969,20.9604,56.1573,1.093513,2006/1/11 11:45
83.2584,22.6803,105.9387,1.142992,2006/1/11 12:45
10.4424,3.7569,14.1993,1.082,2006/1/16 7:15
0,1.4409,1.4409,1.082,2006/1/16 8:15
0,0.3,0.3,1.862,2006/1/18 18:00
0,1.0914,1.0914,1.22395,2006/1/20 9:30
0,2.97285,2.97285,1.521913,2006/1/20 11:30
31.7034,8.41155,40.11495,2.472,2006/1/20 12:30
69.4266,54.85035,124.27695,1.832,2006/2/14 22:00
94.3755,43.42425,137.79975,1.832,2006/2/14 23:00
0,0.34125,0.34125,1.128,2006/2/16 18:00
0,0.88665,0.88665,1.128,2006/2/16 19:00
0,0.4392,0.4392,0.999,2006/2/19 12:45
0,0.435,0.435,0.999,2006/2/19 22:45
0,2.2749,2.2749,0.993,2006/3/12 18:15
0,0.15,0.15,0.716054,2006/3/25 21:15
75.1935,66.8607,142.0542,1.651,2006/3/25 22:15
14.4711,8.4546,22.9257,1.651,2006/3/25 23:15
0,1.4637,1.4637,2.875,2006/3/26 0:15
0,0.15,0.15,1.226086,2006/3/26 19:15
0,0.15,0.15,1.343141,2006/3/26 20:15
0,1.27755,1.27755,1.472756,2006/3/26 21:15
0,9.18735,9.18735,1.606225,2006/3/26 22:15
0,2.5308,2.5308,3.114,2006/3/27 14:15
25.6749,15.1386,40.8135,3.312,2006/3/28 17:15
34.3578,14.9265,49.2843,2.077,2006/4/7 15:30
0,0.33735,0.33735,1.040772,2006/4/7 16:30
0.5136,1.66605,2.17965,1.151176,2006/4/7 17:30
23.1363,19.4073,42.5436,2.226,2006/4/8 12:30
0,0.3414,0.3414,0.433,2006/5/7 7:45
0,1.7133,1.7133,0.433,2006/5/7 8:45
0,0.3,0.3,0.379,2006/5/14 21:45
0,5.6187,5.6187,0.634,2006/5/15 2:45
0,3.82065,3.82065,0.634,2006/5/15 17:45
0,1.44615,1.44615,0.613437,2006/5/15 18:45
289.7187,162.33045,452.04915,0.722,2006/5/16 17:45
8.9751,6.76965,15.74475,0.722,2006/5/16 18:45
0,0.3822,0.3822,1.058,2006/5/17 19:15
1.0419,2.3748,3.4167,1.158,2006/5/17 20:15
29.49585,16.4319,45.92775,2.37,2006/5/20 19:00
16.08765,2.8518,18.93945,1.87,2006/5/20 20:00
0,3.0528,3.0528,0.993399,2006/5/21 20:00
15.015,23.9103,38.9253,2.203723,2006/5/21 21:00
57.64845,58.3164,115.96485,3.433902,2006/5/21 22:00
251.4624,180.8268,432.2892,5.119,2006/5/21 23:00
72.68415,42.2202,114.90435,3.695,2006/5/22 0:00
0.3894,2.4495,2.8389,1.905858,2006/5/22 20:00
4.6533,3.1005,7.7538,1.93,2006/5/24 10:30
4.0539,0,4.0539,1.93,2006/5/24 11:30
267.8772,108.9375,376.8147,1.089,2006/7/2 5:00
27.1146,8.079,35.1936,0.889,2006/7/2 9:00
22.08225,89.8296,111.91185,0.989,2006/7/2 13:00
627.9939,399.03435,1027.02825,1.289,2006/7/2 14:00
16.16085,47.52345,63.6843,1.189,2006/7/2 15:00
90.6789,48.99465,139.67355,0.979,2006/7/3 5:00
58.8519,1.53015,60.38205,0.979,2006/7/3 6:00
65.793,39.75735,105.55035,0.996,2006/7/7 17:45
115.8759,30.53355,146.40945,0.996,2006/7/7 18:45
0,5.9034,5.9034,0.442,2006/7/29 22:30
80.9622,16.0332,96.9954,0.842,2006/7/29 23:30
177.22935,142.85535,320.0847,1.439,2006/8/2 12:30
247.95405,79.53795,327.492,1.439,2006/8/2 13:30
96.7674,56.8692,153.6366,1.060068,2006/8/18 0:15
300.1275,192.5211,492.6486,1.360068,2006/8/18 1:15
94.7322,3.7095,98.4417,1.460068,2006/8/18 2:15
61.7817,16.0161,77.7978,1.560068,2006/8/18 13:15
345.6957,256.0446,601.7403,1.860068,2006/8/18 15:15
664.1259,417.4185,1081.5444,2.227,2006/8/18 16:15
175.971,117.3231,293.2941,2.207,2006/8/18 17:15
97.7907,90.3288,188.1195,1.827,2006/8/18 18:15
241.4121,99.6168,341.0289,1.9,2006/8/18 19:15
